#
# scal_0407-658.dat as part of a data collection to be published alongside
# Hobbs et al. (2019) "An ultra-wide bandwidth (704 to 4032 MHz) receiver for the Parkes 
# radio telescope".
#
# This data collection has been collated by George Hobbs (george.hobbs@csiro.au)
#
# These data are licensed under the Creative Commons Attribution 4.0 License: Attribution Copyright 2019 CSIRO
#
#
# Frequency (MHz) Scal(A) Err_Scal(A) Scal(B) Err_Scal(B)
# Calibrator equivalent flux densities are measured in Jy
#
704 0 0 0 0
705 0 0 0 0
706 0 0 0 0
707 0 0 0 0
708 0 0 0 0
709 0 0 0 0
710 0 0 0 0
711 0 0 0 0
712 0 0 0 0
713 0 0 0 0
714 0 0 0 0
715 0 0 0 0
716 0 0 0 0
717 0 0 0 0
718 0 0 0 0
719 0 0 0 0
720 0 0 0 0
721 0 0 0 0
722 0 0 0 0
723 0 0 0 0
724 0 0 0 0
725 0 0 0 0
726 0 0 0 0
727 0 0 0 0
728 0 0 0 0
729 0 0 0 0
730 0 0 0 0
731 0 0 0 0
732 0 0 0 0
733 882.708 21.9472 852.086 19.1362
734 939.935 22.7198 873.826 18.6574
735 912.139 22.9376 900.248 20.7117
736 947.883 24.858 870.403 20.0594
737 929.934 25.2091 863.88 20.2977
738 893.32 24.7964 855.359 20.4551
739 967.977 27.7729 914.231 22.2812
740 951.72 28.2911 888.297 22.6797
741 937.418 30.1664 861.65 22.9654
742 968.965 40.3347 830.667 23.5284
743 954.604 35.3045 809.365 23.0121
744 1027.33 39.7651 852.684 24.652
745 1083.55 44.4714 879.819 27.15
746 996.564 45.4113 814.723 26.6332
747 1042.79 52.6722 863.918 31.4942
748 1084.63 61.7659 832.666 31.5441
749 0 0 0 0
750 0 0 0 0
751 0 0 0 0
752 0 0 0 0
753 0 0 0 0
754 0 0 0 0
755 0 0 0 0
756 0 0 0 0
757 0 0 0 0
758 0 0 0 0
759 0 0 0 0
760 0 0 0 0
761 0 0 0 0
762 0 0 0 0
763 0 0 0 0
764 0 0 0 0
765 0 0 0 0
766 0 0 0 0
767 0 0 0 0
768 0 0 0 0
769 0 0 0 0
770 0 0 0 0
771 0 0 0 0
772 0 0 0 0
773 0 0 0 0
774 0 0 0 0
775 0 0 0 0
776 0 0 0 0
777 0 0 0 0
778 0 0 0 0
779 0 0 0 0
780 0 0 0 0
781 0 0 0 0
782 0 0 0 0
783 0 0 0 0
784 0 0 0 0
785 0 0 0 0
786 0 0 0 0
787 0 0 0 0
788 0 0 0 0
789 0 0 0 0
790 0 0 0 0
791 0 0 0 0
792 0 0 0 0
793 0 0 0 0
794 0 0 0 0
795 0 0 0 0
796 0 0 0 0
797 1192.96 21.9642 1204.18 21.0266
798 1241.45 21.996 1213.73 19.9761
799 1236.47 20.8875 1215.76 19.1741
800 1258.63 20.7583 1227.95 18.3959
801 1235.16 19.4707 1202.64 17.6717
802 1234.82 19.2082 1217.27 17.6121
803 1273.08 18.7462 1223.37 16.9628
804 1281.09 18.168 1235.71 16.8329
805 1282.84 17.712 1226.46 16.1557
806 1273.48 17.5711 1227.99 15.5411
807 1256.23 17.5644 1205.71 15.2828
808 1293.41 17.1745 1277.13 15.5853
809 1307.45 16.271 1297.52 15.3916
810 1311.58 16.2249 1279.85 14.9828
811 1314.6 16.224 1297.36 15.0587
812 1301.32 16.6475 1261.99 14.5326
813 1334.15 17.0814 1283.88 14.8708
814 1361.45 16.5993 1371.02 15.7421
815 1358.3 16.0653 1336.4 14.6165
816 1363.53 16.2527 1312.72 14.7521
817 1303.96 14.9069 1321.36 14.7493
818 1314.16 15.5463 1295.38 14.9316
819 1343.13 16.0679 1309.66 15.1001
820 1367.61 16.3249 1384 15.8881
821 1320.89 15.607 1340.08 14.9029
822 1359.75 16.1862 1351.2 14.832
823 1409.12 18.103 1340.76 15.56
824 0 0 0 0
825 0 0 0 0
826 0 0 0 0
827 0 0 0 0
828 0 0 0 0
829 0 0 0 0
830 0 0 0 0
831 0 0 0 0
832 0 0 0 0
833 0 0 0 0
834 0 0 0 0
835 0 0 0 0
836 0 0 0 0
837 0 0 0 0
838 0 0 0 0
839 0 0 0 0
840 0 0 0 0
841 0 0 0 0
842 0 0 0 0
843 0 0 0 0
844 0 0 0 0
845 1432.84 21.5474 1403.61 18.3455
846 1360.77 19.2311 1281.26 18.1809
847 1165.18 17.9843 1404.98 17.8099
848 1285.04 27.096 1388.79 23.2524
849 1420.73 18.4172 1517.87 17.2515
850 1461.88 18.8592 1470.02 16.1309
851 1430.32 18.2984 1451.29 15.8536
852 1463.04 19.7548 1437.78 16.2799
853 1471.13 18.8525 1512.58 16.4358
854 1460.28 19.7102 1464.82 17.4519
855 1437.04 19.1112 1501.89 17.3982
856 1411.69 18.7325 1447.63 16.0965
857 1422.99 19.8361 1419.51 15.746
858 1437.48 20.783 1462.63 16.4308
859 1500.27 22.6063 1498.85 17.3602
860 1500.23 24.6534 1503.21 18.6922
861 1489.48 25.6388 1487.32 19.5565
862 1482.02 26.677 1457.56 19.1949
863 0 0 0 0
864 0 0 0 0
865 0 0 0 0
866 0 0 0 0
867 0 0 0 0
868 0 0 0 0
869 0 0 0 0
870 0 0 0 0
871 0 0 0 0
872 0 0 0 0
873 0 0 0 0
874 0 0 0 0
875 0 0 0 0
876 0 0 0 0
877 0 0 0 0
878 0 0 0 0
879 0 0 0 0
880 0 0 0 0
881 0 0 0 0
882 0 0 0 0
883 0 0 0 0
884 0 0 0 0
885 0 0 0 0
886 0 0 0 0
887 0 0 0 0
888 0 0 0 0
889 0 0 0 0
890 0 0 0 0
891 0 0 0 0
892 0 0 0 0
893 0 0 0 0
894 0 0 0 0
895 0 0 0 0
896 0 0 0 0
897 0 0 0 0
898 0 0 0 0
899 0 0 0 0
900 0 0 0 0
901 0 0 0 0
902 0 0 0 0
903 0 0 0 0
904 1518.07 22.2654 1507.79 18.6303
905 1507.43 21.3773 1548.4 19.0887
906 1580.48 19.5983 1806.21 22.9794
907 1617.96 22.3088 1602.41 19.3084
908 1727.56 21.7504 1874.52 22.4195
909 1609.69 18.924 1620.76 18.2392
910 1525.31 17.0817 1607.84 18.6105
911 1532.91 17.6892 1591.59 17.37
912 1590.47 18.5838 1680.6 18.282
913 1748.73 21.4831 1818.48 22.6874
